initial_size,new_size,colapse_rate,cv,score,time
1000,8300,0.0,2,0.8216,9.982684135437012
1000,8400,0.0,2,0.8284,10.30939531326294
1000,8500,0.0,2,0.8296,10.446221113204956
1000,8600,0.0,2,0.8256,10.400968074798584
1000,8700,0.0,2,0.826,10.553653955459595
1000,8800,0.0,2,0.8268,10.479968786239624
1000,8900,0.0,2,0.8244,10.91935420036316
1000,9000,0.0,2,0.8196,11.079255819320679
1000,9100,0.0,2,0.8224,11.996397972106934
1000,9200,0.0,2,0.8188,11.128021478652954
1000,9300,0.0,2,0.824,10.94254446029663
1000,9400,0.0,2,0.8284,12.54110074043274
1000,9500,0.0,2,0.8296,11.28259563446045
1000,9600,0.0,2,0.8252,11.425620079040527
1000,9700,0.0,2,0.8292,11.797310829162598
1000,9800,0.0,2,0.8224,11.875076532363892
1000,9900,0.0,2,0.826,12.548218250274658
1000,10000,0.0,2,0.8252,13.78389573097229
1000,1000,0.0,3,0.784,1.7012414932250977
1000,1100,0.0,3,0.7924,2.537097454071045
1000,1200,0.0,3,0.8016,2.3786520957946777
1000,1300,0.0,3,0.8076,2.4665093421936035
1000,1400,0.0,3,0.8136,2.6348745822906494
1000,1500,0.0,3,0.8104,2.87383770942688
1000,1600,0.0,3,0.8116,2.953781843185425
1000,1700,0.0,3,0.8156,3.0453357696533203
1000,1800,0.0,3,0.8128,3.2555251121520996
1000,1900,0.0,3,0.8128,3.353245496749878
1000,2000,0.0,3,0.8112,3.53122615814209
1000,2100,0.0,3,0.8152,3.5839123725891113
1000,2200,0.0,3,0.8176,3.723686695098877
1000,2300,0.0,3,0.8188,3.778923511505127
1000,2400,0.0,3,0.822,4.080380201339722
1000,2500,0.0,3,0.8196,4.007925033569336
1000,2600,0.0,3,0.8188,4.119552850723267
1000,2700,0.0,3,0.8208,4.394502401351929
1000,2800,0.0,3,0.8224,4.420722723007202
1000,2900,0.0,3,0.828,4.327421426773071
1000,3000,0.0,3,0.8272,4.497021198272705
1000,3100,0.0,3,0.8284,4.562920808792114
1000,3200,0.0,3,0.8296,4.556241035461426
1000,3300,0.0,3,0.8324,4.80890679359436
1000,3400,0.0,3,0.834,4.8506176471710205
1000,3500,0.0,3,0.8316,4.971222877502441
1000,3600,0.0,3,0.834,5.615652561187744
1000,3700,0.0,3,0.8332,5.183054447174072
1000,3800,0.0,3,0.828,5.38603401184082
1000,3900,0.0,3,0.8228,5.393890857696533
1000,4000,0.0,3,0.8228,5.479619979858398
1000,4100,0.0,3,0.8308,5.8191070556640625
1000,4200,0.0,3,0.8316,5.817569732666016
1000,4300,0.0,3,0.8216,5.796193361282349
1000,4400,0.0,3,0.8236,6.121051073074341
1000,4500,0.0,3,0.8324,6.2156898975372314
1000,4600,0.0,3,0.8216,6.323896408081055
1000,4700,0.0,3,0.8288,6.291866302490234
1000,4800,0.0,3,0.8264,6.668073892593384
1000,4900,0.0,3,0.8256,6.551206111907959
1000,5000,0.0,3,0.8244,6.584827899932861
1000,5100,0.0,3,0.822,6.772601842880249
1000,5200,0.0,3,0.8216,6.881951332092285
1000,5300,0.0,3,0.8248,6.852705955505371
1000,5400,0.0,3,0.8288,7.002239227294922
1000,5500,0.0,3,0.824,7.266639471054077
1000,5600,0.0,3,0.8284,7.121094226837158
1000,5700,0.0,3,0.8288,8.26227593421936
1000,5800,0.0,3,0.8288,7.567199945449829
1000,5900,0.0,3,0.83,7.664582967758179
1000,6000,0.0,3,0.8252,7.655979633331299
1000,6100,0.0,3,0.8304,7.812483310699463
1000,6200,0.0,3,0.8232,8.136675834655762
1000,6300,0.0,3,0.8296,8.390565156936646
1000,6400,0.0,3,0.8236,9.405768871307373
1000,6500,0.0,3,0.8292,8.849855899810791
1000,6600,0.0,3,0.8272,8.846487283706665
1000,6700,0.0,3,0.8308,8.658242464065552
1000,6800,0.0,3,0.8264,8.80867600440979
1000,6900,0.0,3,0.8312,8.800952911376953
1000,7000,0.0,3,0.83,9.202086210250854
1000,7100,0.0,3,0.8344,9.019558191299438
1000,7200,0.0,3,0.8304,9.460963249206543
1000,7300,0.0,3,0.826,9.260218858718872
1000,7400,0.0,3,0.8332,9.43543815612793
1000,7500,0.0,3,0.8316,9.451504230499268
1000,7600,0.0,3,0.8344,9.545827388763428
1000,7700,0.0,3,0.832,9.75989818572998
1000,7800,0.0,3,0.8336,9.910925388336182
1000,7900,0.0,3,0.8364,10.777598857879639
1000,8000,0.0,3,0.834,9.906802892684937
1000,8100,0.0,3,0.8364,10.434015274047852
1000,8200,0.0,3,0.8328,10.6788489818573
1000,8300,0.0,3,0.8332,10.35525107383728
1000,8400,0.0,3,0.8336,10.6764817237854
1000,8500,0.0,3,0.8268,10.526472091674805
1000,8600,0.0,3,0.8344,10.529774188995361
1000,8700,0.0,3,0.834,10.396599769592285
1000,8800,0.0,3,0.8312,10.68824028968811
1000,8900,0.0,3,0.8292,11.052199840545654
1000,9000,0.0,3,0.8272,12.16253662109375
1000,9100,0.0,3,0.8316,11.360138893127441
1000,9200,0.0,3,0.8264,11.143466711044312
1000,9300,0.0,3,0.8296,12.157932996749878
1000,9400,0.0,3,0.8316,11.688840866088867
1000,9500,0.0,3,0.8316,11.519602537155151
1000,9600,0.0,3,0.8332,11.897170066833496
1000,9700,0.0,3,0.8296,15.200074911117554
1000,9800,0.0,3,0.8256,11.55832576751709
1000,9900,0.0,3,0.8292,12.18489408493042
1000,10000,0.0,3,0.8336,12.63724160194397
1000,1000,0.0,4,0.808,1.5748720169067383
1000,1100,0.0,4,0.8056,2.171220541000366
1000,1200,0.0,4,0.81,2.1855156421661377
1000,1300,0.0,4,0.8112,2.4869296550750732
1000,1400,0.0,4,0.8192,2.4430997371673584
1000,1500,0.0,4,0.8252,2.7687129974365234
1000,1600,0.0,4,0.8356,3.080960988998413
1000,1700,0.0,4,0.8372,2.884270191192627
1000,1800,0.0,4,0.8348,2.9016940593719482
1000,1900,0.0,4,0.8312,3.00655460357666
1000,2000,0.0,4,0.8384,3.5431742668151855
1000,2100,0.0,4,0.8396,3.393639087677002
1000,2200,0.0,4,0.8408,3.4862422943115234
1000,2300,0.0,4,0.8388,3.523440361022949
1000,2400,0.0,4,0.844,3.759110927581787
1000,2500,0.0,4,0.8408,4.0904221534729
1000,2600,0.0,4,0.8404,4.267726182937622
1000,2700,0.0,4,0.84,4.699455976486206
1000,2800,0.0,4,0.8376,4.115442752838135
1000,2900,0.0,4,0.8356,4.382641792297363
1000,3000,0.0,4,0.8412,4.460824489593506
1000,3100,0.0,4,0.8388,4.571344614028931
1000,3200,0.0,4,0.8392,4.937907457351685
1000,3300,0.0,4,0.8432,5.0773398876190186
1000,3400,0.0,4,0.8464,4.832952260971069
1000,3500,0.0,4,0.8432,5.023826837539673
1000,3600,0.0,4,0.8464,5.276786804199219
1000,3700,0.0,4,0.8412,5.257298469543457
1000,3800,0.0,4,0.8432,5.274489641189575
1000,3900,0.0,4,0.8456,5.7835893630981445
1000,4000,0.0,4,0.8516,5.612014532089233
1000,4100,0.0,4,0.844,5.708482980728149
1000,4200,0.0,4,0.8412,5.773999929428101
1000,4300,0.0,4,0.8448,5.851800918579102
1000,4400,0.0,4,0.8392,6.457348346710205
1000,4500,0.0,4,0.8424,6.8095691204071045
1000,4600,0.0,4,0.8396,6.651439428329468
1000,4700,0.0,4,0.8436,6.364597320556641
1000,4800,0.0,4,0.8368,7.33462119102478
1000,4900,0.0,4,0.8376,6.85461688041687
1000,5000,0.0,4,0.8368,6.721335172653198
1000,5100,0.0,4,0.8372,7.822592735290527
1000,5200,0.0,4,0.8356,7.253921985626221
1000,5300,0.0,4,0.8392,7.0490686893463135
1000,5400,0.0,4,0.838,7.187589168548584
1000,5500,0.0,4,0.8376,7.281228303909302
1000,5600,0.0,4,0.8396,7.6869988441467285
1000,5700,0.0,4,0.838,7.98322868347168
1000,5800,0.0,4,0.8408,8.079136371612549
1000,5900,0.0,4,0.838,7.559875249862671
1000,6000,0.0,4,0.84,7.77794623374939
1000,6100,0.0,4,0.8332,7.857040166854858
1000,6200,0.0,4,0.834,8.511435747146606
1000,6300,0.0,4,0.8352,8.689174175262451
1000,6400,0.0,4,0.8332,8.880697011947632
1000,6500,0.0,4,0.838,8.522241353988647
1000,6600,0.0,4,0.8364,8.56601333618164
1000,6700,0.0,4,0.8316,9.194459438323975
1000,6800,0.0,4,0.838,8.482715129852295
1000,6900,0.0,4,0.8316,8.410850048065186
1000,7000,0.0,4,0.834,8.902163028717041
1000,7100,0.0,4,0.8352,8.874303102493286
1000,7200,0.0,4,0.8336,8.864300966262817
1000,7300,0.0,4,0.8312,9.190387964248657
1000,7400,0.0,4,0.828,9.223843336105347
1000,7500,0.0,4,0.8304,9.171875476837158
1000,7600,0.0,4,0.8292,9.618612051010132
1000,7700,0.0,4,0.8308,9.60941457748413
1000,7800,0.0,4,0.8284,9.485280990600586
1000,7900,0.0,4,0.828,11.152263879776001
1000,8000,0.0,4,0.8248,10.820476055145264
1000,8100,0.0,4,0.8308,9.705202579498291
1000,8200,0.0,4,0.8288,9.961006879806519
1000,8300,0.0,4,0.8364,10.006757497787476
1000,8400,0.0,4,0.8312,10.120972394943237
1000,8500,0.0,4,0.8304,10.261488199234009
1000,8600,0.0,4,0.8312,10.735480785369873
1000,8700,0.0,4,0.8316,10.159460067749023
1000,8800,0.0,4,0.8292,10.431219577789307
1000,8900,0.0,4,0.83,10.676805257797241
1000,9000,0.0,4,0.8336,12.11279296875
1000,9100,0.0,4,0.8324,11.953752517700195
1000,9200,0.0,4,0.8324,10.820739507675171
1000,9300,0.0,4,0.8316,10.887661695480347
1000,9400,0.0,4,0.8348,10.986531019210815
1000,9500,0.0,4,0.8332,11.162144899368286
1000,9600,0.0,4,0.8292,10.981881141662598
1000,9700,0.0,4,0.8336,11.644585371017456
1000,9800,0.0,4,0.83,11.294066190719604
1000,9900,0.0,4,0.8304,11.658740758895874
1000,10000,0.0,4,0.8336,11.63331413269043
1000,1000,0.01,0,0.7848,1.6686861515045166
1000,1100,0.01,0,0.7928,2.0973243713378906
1000,1200,0.01,0,0.7872,2.093452215194702
1000,1300,0.01,0,0.7956,2.270695209503174
1000,1400,0.01,0,0.7984,2.437588930130005
1000,1500,0.01,0,0.8024,2.5988290309906006
1000,1600,0.01,0,0.8012,2.59731388092041
1000,1700,0.01,0,0.8064,2.791926622390747
1000,1800,0.01,0,0.81,2.9116365909576416
1000,1900,0.01,0,0.8096,3.0412354469299316
1000,2000,0.01,0,0.8032,3.2088966369628906
1000,2100,0.01,0,0.8072,3.2223763465881348
1000,2200,0.01,0,0.806,3.5150697231292725
1000,2300,0.01,0,0.8128,3.819026231765747
1000,2400,0.01,0,0.8164,3.7107815742492676
1000,2500,0.01,0,0.8224,3.762784242630005
1000,2600,0.01,0,0.8152,3.8374619483947754
1000,2700,0.01,0,0.8176,3.9665613174438477
1000,2800,0.01,0,0.8228,4.111593961715698
1000,2900,0.01,0,0.8272,4.1749937534332275
1000,3000,0.01,0,0.8224,4.579669713973999
1000,3100,0.01,0,0.8212,4.758572816848755
1000,3200,0.01,0,0.8192,5.357029914855957
1000,3300,0.01,0,0.8156,4.8860182762146
1000,3400,0.01,0,0.8164,5.148288011550903
1000,3500,0.01,0,0.8128,5.164686679840088
1000,3600,0.01,0,0.8128,5.920443296432495
1000,3700,0.01,0,0.8156,5.606677293777466
1000,3800,0.01,0,0.8168,5.563286781311035
1000,3900,0.01,0,0.8224,5.7838640213012695
1000,4000,0.01,0,0.8204,5.815929412841797
1000,4100,0.01,0,0.8196,5.899257183074951
1000,4200,0.01,0,0.812,6.071876287460327
1000,4300,0.01,0,0.8076,6.1777448654174805
1000,4400,0.01,0,0.8192,6.344477653503418
1000,4500,0.01,0,0.8168,6.452101707458496
1000,4600,0.01,0,0.812,6.566883325576782
1000,4700,0.01,0,0.8188,6.463220834732056
1000,4800,0.01,0,0.816,6.859277009963989
1000,4900,0.01,0,0.8112,7.0962889194488525
1000,5000,0.01,0,0.8168,6.973860263824463
1000,5100,0.01,0,0.8124,7.119523048400879
1000,5200,0.01,0,0.8192,7.51516318321228
1000,5300,0.01,0,0.8196,7.411740303039551
1000,5400,0.01,0,0.8156,7.6097636222839355
1000,5500,0.01,0,0.8188,7.395773887634277
1000,5600,0.01,0,0.82,7.764301776885986
1000,5700,0.01,0,0.8164,8.069851875305176
1000,5800,0.01,0,0.8188,8.171261310577393
1000,5900,0.01,0,0.8128,7.947472095489502
1000,6000,0.01,0,0.8192,8.00821042060852
1000,6100,0.01,0,0.8156,8.214734554290771
1000,6200,0.01,0,0.8192,8.320810556411743
1000,6300,0.01,0,0.8164,9.421923160552979
1000,6400,0.01,0,0.8108,8.784056186676025
1000,6500,0.01,0,0.8164,8.81912636756897
1000,6600,0.01,0,0.8128,8.679455280303955
1000,6700,0.01,0,0.818,8.53197956085205
1000,6800,0.01,0,0.8124,9.059107065200806
1000,6900,0.01,0,0.818,8.985703229904175
1000,7000,0.01,0,0.818,8.989976406097412
1000,7100,0.01,0,0.8148,9.067999362945557
1000,7200,0.01,0,0.8196,9.246224880218506
1000,7300,0.01,0,0.8188,9.255391597747803
1000,7400,0.01,0,0.8236,11.089730024337769
1000,7500,0.01,0,0.8132,9.666781425476074
1000,7600,0.01,0,0.8188,9.642553329467773
1000,7700,0.01,0,0.8188,9.850375890731812
1000,7800,0.01,0,0.8152,10.27048397064209
1000,7900,0.01,0,0.8168,11.222914934158325
1000,8000,0.01,0,0.8204,10.012279510498047
1000,8100,0.01,0,0.8172,10.902266502380371
1000,8200,0.01,0,0.8156,10.525688409805298
1000,8300,0.01,0,0.8144,10.391806364059448
1000,8400,0.01,0,0.8128,10.58484411239624
1000,8500,0.01,0,0.8192,10.77447772026062
1000,8600,0.01,0,0.8176,10.533986330032349
1000,8700,0.01,0,0.814,10.809052228927612
1000,8800,0.01,0,0.8204,11.188873291015625
1000,8900,0.01,0,0.8192,11.612593412399292
1000,9000,0.01,0,0.8212,11.237005472183228
1000,9100,0.01,0,0.8192,11.209840536117554
1000,9200,0.01,0,0.8196,11.497379541397095
1000,9300,0.01,0,0.8232,11.592882871627808
1000,9400,0.01,0,0.8212,11.581202507019043
1000,9500,0.01,0,0.8288,12.117007732391357
1000,9600,0.01,0,0.8252,12.135324001312256
1000,9700,0.01,0,0.8236,11.691337585449219
1000,9800,0.01,0,0.8248,12.167245626449585
1000,9900,0.01,0,0.8236,12.500829219818115
1000,10000,0.01,0,0.8212,12.934237241744995
1000,1000,0.01,1,0.796,1.8721389770507812
1000,1100,0.01,1,0.7892,2.121157646179199
1000,1200,0.01,1,0.7948,2.2839794158935547
1000,1300,0.01,1,0.7964,2.4859702587127686
1000,1400,0.01,1,0.8064,2.5216119289398193
1000,1500,0.01,1,0.804,2.73466157913208
1000,1600,0.01,1,0.8112,2.7543187141418457
1000,1700,0.01,1,0.8088,2.936943769454956
1000,1800,0.01,1,0.8032,2.957249402999878
1000,1900,0.01,1,0.8032,3.287024974822998
