initial_size,new_size,colapse_rate,cv,score,time
50000,76000,0.1,0,0.8318,72.55088257789612
50000,77000,0.1,0,0.8335,73.34660077095032
50000,78000,0.1,0,0.8326,71.93681240081787
50000,79000,0.1,0,0.8321,81.57946300506592
50000,80000,0.1,0,0.83015,96.05825901031494
50000,50000,0.1,1,0.84205,50.965768337249756
50000,51000,0.1,1,0.8436,49.54167628288269
50000,52000,0.1,1,0.8453,52.43641376495361
50000,53000,0.1,1,0.84435,53.44321846961975
50000,54000,0.1,1,0.84255,56.28227949142456
50000,55000,0.1,1,0.8452,65.80041408538818
50000,56000,0.1,1,0.8442,51.76892399787903
50000,57000,0.1,1,0.84325,54.775975465774536
50000,58000,0.1,1,0.83925,52.933518409729004
50000,59000,0.1,1,0.8427,54.18816089630127
50000,60000,0.1,1,0.8452,56.50303649902344
50000,61000,0.1,1,0.84475,57.50951910018921
50000,62000,0.1,1,0.84285,69.39215779304504
50000,63000,0.1,1,0.84085,60.88713884353638
50000,64000,0.1,1,0.8451,61.80502152442932
50000,65000,0.1,1,0.84075,63.159372329711914
50000,66000,0.1,1,0.8441,59.924861669540405
50000,67000,0.1,1,0.8417,66.33503818511963
50000,68000,0.1,1,0.8389,72.16074228286743
50000,69000,0.1,1,0.8421,73.36535549163818
50000,70000,0.1,1,0.8381,66.00382351875305
50000,71000,0.1,1,0.84095,66.39546751976013
50000,72000,0.1,1,0.8401,65.22638702392578
50000,73000,0.1,1,0.8418,69.22973799705505
50000,74000,0.1,1,0.8384,70.55875015258789
50000,75000,0.1,1,0.84185,84.2956109046936
50000,76000,0.1,1,0.8412,72.72779893875122
50000,77000,0.1,1,0.8435,78.8735568523407
50000,78000,0.1,1,0.84095,73.84444522857666
50000,79000,0.1,1,0.84085,76.36281609535217
50000,80000,0.1,1,0.84015,97.61289548873901
50000,50000,0.1,2,0.84695,49.47519040107727
50000,51000,0.1,2,0.8467,53.13714241981506
50000,52000,0.1,2,0.8445,52.371766805648804
50000,53000,0.1,2,0.8446,53.642815828323364
50000,54000,0.1,2,0.84605,56.22978234291077
50000,55000,0.1,2,0.8462,55.31846022605896
50000,56000,0.1,2,0.84515,55.84342575073242
50000,57000,0.1,2,0.8462,61.10419225692749
50000,58000,0.1,2,0.84555,60.94474649429321
50000,59000,0.1,2,0.846,70.5132987499237
50000,60000,0.1,2,0.8465,62.168134450912476
50000,61000,0.1,2,0.84705,68.23221778869629
50000,62000,0.1,2,0.8464,77.06774711608887
50000,63000,0.1,2,0.84625,66.76451778411865
50000,64000,0.1,2,0.84605,65.75737452507019
50000,65000,0.1,2,0.8421,70.09766864776611
50000,66000,0.1,2,0.845,80.08385944366455
50000,67000,0.1,2,0.8457,70.17271065711975
50000,68000,0.1,2,0.8439,72.95401692390442
50000,69000,0.1,2,0.8448,76.12392115592957
50000,70000,0.1,2,0.8451,73.30943131446838
50000,71000,0.1,2,0.8428,72.33896517753601
50000,72000,0.1,2,0.84255,72.49901580810547
50000,73000,0.1,2,0.84505,87.5308256149292
50000,74000,0.1,2,0.84585,82.22442770004272
50000,75000,0.1,2,0.8457,79.98709440231323
50000,76000,0.1,2,0.84535,82.84661149978638
50000,77000,0.1,2,0.84495,81.85276389122009
50000,78000,0.1,2,0.8461,86.19901537895203
50000,79000,0.1,2,0.8426,85.06087493896484
50000,80000,0.1,2,0.84335,87.46171879768372
50000,50000,0.1,3,0.8366,45.24801278114319
50000,51000,0.1,3,0.8354,47.401182413101196
50000,52000,0.1,3,0.83585,47.86758756637573
50000,53000,0.1,3,0.83365,50.48544120788574
50000,54000,0.1,3,0.8341,52.35604739189148
50000,55000,0.1,3,0.83325,52.75294089317322
50000,56000,0.1,3,0.83365,50.962629079818726
50000,57000,0.1,3,0.83645,53.04909801483154
50000,58000,0.1,3,0.83595,55.92369985580444
50000,59000,0.1,3,0.83505,53.95603680610657
50000,60000,0.1,3,0.83265,55.231338024139404
50000,61000,0.1,3,0.8355,57.568522930145264
50000,62000,0.1,3,0.8332,67.15163946151733
50000,63000,0.1,3,0.8317,67.25732207298279
50000,64000,0.1,3,0.8301,69.49174213409424
50000,65000,0.1,3,0.83395,65.0195906162262
50000,66000,0.1,3,0.83045,67.89591860771179
50000,67000,0.1,3,0.83175,81.16704773902893
50000,68000,0.1,3,0.8304,73.78717947006226
50000,69000,0.1,3,0.8337,74.47879528999329
50000,70000,0.1,3,0.8291,78.23227429389954
50000,71000,0.1,3,0.82885,75.53695392608643
50000,72000,0.1,3,0.82815,74.12481451034546
50000,73000,0.1,3,0.8265,74.00756311416626
50000,74000,0.1,3,0.82745,82.16782689094543
50000,75000,0.1,3,0.8314,81.96764922142029
50000,76000,0.1,3,0.8252,79.1395468711853
50000,77000,0.1,3,0.825,84.80293440818787
50000,78000,0.1,3,0.8256,103.45011687278748
50000,79000,0.1,3,0.82865,87.78647661209106
50000,80000,0.1,3,0.82315,89.00364089012146
50000,50000,0.1,4,0.84285,45.32173562049866
50000,51000,0.1,4,0.84105,48.78507852554321
50000,52000,0.1,4,0.8398,51.721036195755005
50000,53000,0.1,4,0.8442,52.97767615318298
50000,54000,0.1,4,0.84265,56.82481837272644
50000,55000,0.1,4,0.8451,65.03564858436584
50000,56000,0.1,4,0.84405,56.71940279006958
50000,57000,0.1,4,0.8433,60.47105550765991
50000,58000,0.1,4,0.84405,58.03740859031677
50000,59000,0.1,4,0.8407,57.60783576965332
50000,60000,0.1,4,0.8458,59.47832179069519
50000,61000,0.1,4,0.84365,69.32853269577026
50000,62000,0.1,4,0.84555,80.90561866760254
50000,63000,0.1,4,0.8426,65.9856116771698
50000,64000,0.1,4,0.84165,65.1169056892395
50000,65000,0.1,4,0.839,63.09128928184509
50000,66000,0.1,4,0.8429,68.34878849983215
50000,67000,0.1,4,0.8412,64.37764024734497
50000,68000,0.1,4,0.8407,63.80681014060974
50000,69000,0.1,4,0.84055,75.8822374343872
50000,70000,0.1,4,0.8424,74.8823401927948
50000,71000,0.1,4,0.8421,75.36977481842041
50000,72000,0.1,4,0.8406,74.26795387268066
50000,73000,0.1,4,0.8402,94.98982453346252
50000,74000,0.1,4,0.8427,71.79758214950562
50000,75000,0.1,4,0.8424,73.1309905052185
50000,76000,0.1,4,0.84325,71.58269810676575
50000,77000,0.1,4,0.84485,69.72202920913696
50000,78000,0.1,4,0.8412,72.4005560874939
50000,79000,0.1,4,0.8457,76.95873308181763
50000,80000,0.1,4,0.83935,91.74427723884583
50000,50000,0.2,0,0.8472,47.170544147491455
50000,51000,0.2,0,0.846,46.1107075214386
50000,52000,0.2,0,0.8411,48.46721625328064
50000,53000,0.2,0,0.8435,50.652705907821655
50000,54000,0.2,0,0.8436,54.059454917907715
50000,55000,0.2,0,0.84215,50.13229322433472
50000,56000,0.2,0,0.84465,50.22490906715393
50000,57000,0.2,0,0.84105,53.43381428718567
50000,58000,0.2,0,0.8408,53.69356322288513
50000,59000,0.2,0,0.8433,55.45276975631714
50000,60000,0.2,0,0.84165,54.35351800918579
50000,61000,0.2,0,0.8435,55.91833829879761
50000,62000,0.2,0,0.84235,67.54551196098328
50000,63000,0.2,0,0.84285,68.89774584770203
50000,64000,0.2,0,0.84085,69.1924831867218
50000,65000,0.2,0,0.84095,69.49694156646729
50000,66000,0.2,0,0.8411,65.4518711566925
50000,67000,0.2,0,0.8395,73.47865080833435
50000,68000,0.2,0,0.8402,65.7105655670166
50000,69000,0.2,0,0.8362,78.2973084449768
50000,70000,0.2,0,0.8409,65.75237441062927
50000,71000,0.2,0,0.8392,65.09902691841125
50000,72000,0.2,0,0.8373,68.00873112678528
50000,73000,0.2,0,0.8367,70.79209566116333
50000,74000,0.2,0,0.8352,68.50359296798706
50000,75000,0.2,0,0.83815,68.93717575073242
50000,76000,0.2,0,0.8369,70.4482901096344
50000,77000,0.2,0,0.83695,72.54364490509033
50000,78000,0.2,0,0.8353,99.81607246398926
50000,79000,0.2,0,0.8379,83.73934650421143
50000,80000,0.2,0,0.83715,90.36919093132019
50000,50000,0.2,1,0.8449,49.80306267738342
50000,51000,0.2,1,0.84635,46.13264441490173
50000,52000,0.2,1,0.84585,47.03011727333069
50000,53000,0.2,1,0.8421,49.689149141311646
50000,54000,0.2,1,0.84415,52.57677936553955
50000,55000,0.2,1,0.8421,52.55286359786987
50000,56000,0.2,1,0.84015,53.81210517883301
50000,57000,0.2,1,0.8416,55.21696877479553
50000,58000,0.2,1,0.83855,57.5363073348999
50000,59000,0.2,1,0.83795,75.85034847259521
50000,60000,0.2,1,0.8397,56.84710383415222
50000,61000,0.2,1,0.83865,66.05357313156128
50000,62000,0.2,1,0.83385,66.8742458820343
50000,63000,0.2,1,0.8375,68.55729389190674
50000,64000,0.2,1,0.8382,68.93594145774841
50000,65000,0.2,1,0.83385,66.74702286720276
50000,66000,0.2,1,0.83675,71.98850774765015
50000,67000,0.2,1,0.831,70.13396739959717
50000,68000,0.2,1,0.83485,69.04437804222107
50000,69000,0.2,1,0.8343,64.67404317855835
50000,70000,0.2,1,0.8365,66.43144965171814
50000,71000,0.2,1,0.83485,77.49959540367126
50000,72000,0.2,1,0.83085,91.97195935249329
50000,73000,0.2,1,0.8335,69.42613124847412
50000,74000,0.2,1,0.83175,68.37742400169373
50000,75000,0.2,1,0.835,70.0597562789917
50000,76000,0.2,1,0.83185,74.23440837860107
50000,77000,0.2,1,0.83025,76.61634922027588
50000,78000,0.2,1,0.828,80.70915842056274
50000,79000,0.2,1,0.8282,73.27417731285095
50000,80000,0.2,1,0.8288,87.73056173324585
50000,50000,0.2,2,0.841,51.6363570690155
50000,51000,0.2,2,0.8414,46.39495825767517
50000,52000,0.2,2,0.8416,48.732651710510254
50000,53000,0.2,2,0.8434,50.93829798698425
50000,54000,0.2,2,0.8435,56.703898191452026
50000,55000,0.2,2,0.843,53.868048667907715
50000,56000,0.2,2,0.8408,55.41722321510315
50000,57000,0.2,2,0.84145,57.684821367263794
50000,58000,0.2,2,0.843,58.07449722290039
50000,59000,0.2,2,0.8376,55.17160248756409
50000,60000,0.2,2,0.8398,60.48110342025757
50000,61000,0.2,2,0.83925,66.9322657585144
50000,62000,0.2,2,0.8389,65.77384543418884
50000,63000,0.2,2,0.8388,67.38417363166809
50000,64000,0.2,2,0.8371,82.32208681106567
50000,65000,0.2,2,0.83615,68.01338815689087
50000,66000,0.2,2,0.8369,79.11058235168457
50000,67000,0.2,2,0.83895,76.59634137153625
50000,68000,0.2,2,0.83825,74.57609963417053
50000,69000,0.2,2,0.8365,76.96579313278198
50000,70000,0.2,2,0.83565,72.92952966690063
50000,71000,0.2,2,0.8361,72.3255307674408
50000,72000,0.2,2,0.83615,76.52395462989807
50000,73000,0.2,2,0.8361,76.63935470581055
50000,74000,0.2,2,0.8357,81.48086619377136
50000,75000,0.2,2,0.83755,81.21116614341736
50000,76000,0.2,2,0.8343,75.4196240901947
50000,77000,0.2,2,0.8336,72.4831554889679
50000,78000,0.2,2,0.83155,71.57411408424377
50000,79000,0.2,2,0.83165,75.91926455497742
50000,80000,0.2,2,0.83415,75.5881736278534
50000,50000,0.2,3,0.8357,44.35781979560852
50000,51000,0.2,3,0.83645,46.48292398452759
50000,52000,0.2,3,0.83335,53.76985692977905
50000,53000,0.2,3,0.83075,63.015350580215454
50000,54000,0.2,3,0.8344,56.716365337371826
50000,55000,0.2,3,0.8306,54.95005488395691
50000,56000,0.2,3,0.82935,55.913512229919434
50000,57000,0.2,3,0.82445,60.44327688217163
50000,58000,0.2,3,0.8267,58.366705894470215
50000,59000,0.2,3,0.82505,58.096301794052124
50000,60000,0.2,3,0.82585,62.936734676361084
50000,61000,0.2,3,0.82245,69.68721842765808
50000,62000,0.2,3,0.819,63.00787091255188
50000,63000,0.2,3,0.8247,66.79382848739624
50000,64000,0.2,3,0.82,66.33903503417969
50000,65000,0.2,3,0.8215,67.40474271774292
50000,66000,0.2,3,0.81925,68.42739343643188
50000,67000,0.2,3,0.814,67.0368001461029
50000,68000,0.2,3,0.82005,63.85845470428467
50000,69000,0.2,3,0.81155,65.71752715110779
50000,70000,0.2,3,0.8158,66.39308023452759
50000,71000,0.2,3,0.8132,64.86128997802734
50000,72000,0.2,3,0.8136,68.31060671806335
50000,73000,0.2,3,0.8122,69.75612211227417
50000,74000,0.2,3,0.81305,78.04168391227722
50000,75000,0.2,3,0.812,81.19291925430298
50000,76000,0.2,3,0.8131,72.33567357063293
50000,77000,0.2,3,0.81195,72.57392978668213
50000,78000,0.2,3,0.8056,73.01535320281982
50000,79000,0.2,3,0.8061,73.26289439201355
50000,80000,0.2,3,0.80335,74.69898247718811
50000,50000,0.2,4,0.8406,47.21474242210388
50000,51000,0.2,4,0.84015,45.58510136604309
50000,52000,0.2,4,0.84175,47.298073291778564
50000,53000,0.2,4,0.8412,47.05813908576965
50000,54000,0.2,4,0.84105,50.15789818763733
50000,55000,0.2,4,0.8405,48.68408942222595
50000,56000,0.2,4,0.83735,52.17049717903137
50000,57000,0.2,4,0.8362,53.40249681472778
50000,58000,0.2,4,0.83575,55.8922381401062
50000,59000,0.2,4,0.8376,55.76354718208313
50000,60000,0.2,4,0.83545,54.97868847846985
50000,61000,0.2,4,0.8388,66.89519810676575
50000,62000,0.2,4,0.83465,59.75644898414612
50000,63000,0.2,4,0.83425,58.5944561958313
50000,64000,0.2,4,0.8334,61.3733184337616
50000,65000,0.2,4,0.8313,62.61969971656799
50000,66000,0.2,4,0.8343,76.74278378486633
50000,67000,0.2,4,0.8308,70.64902377128601
50000,68000,0.2,4,0.82775,65.3274495601654
50000,69000,0.2,4,0.8325,64.51766991615295
50000,70000,0.2,4,0.83125,68.91841244697571
50000,71000,0.2,4,0.83005,65.77472734451294
50000,72000,0.2,4,0.83175,67.368168592453
50000,73000,0.2,4,0.8275,68.17104935646057
50000,74000,0.2,4,0.83215,70.39214062690735
50000,75000,0.2,4,0.829,68.99328756332397
50000,76000,0.2,4,0.83015,72.17989015579224
50000,77000,0.2,4,0.82945,73.01365327835083
50000,78000,0.2,4,0.8289,76.8430552482605
50000,79000,0.2,4,0.8269,74.6873083114624
50000,80000,0.2,4,0.82705,74.95675230026245
50000,50000,0.30000000000000004,0,0.84235,44.36529898643494
50000,51000,0.30000000000000004,0,0.8391,44.962470054626465
50000,52000,0.30000000000000004,0,0.8382,48.125407695770264
50000,53000,0.30000000000000004,0,0.8382,49.82744121551514
50000,54000,0.30000000000000004,0,0.83675,52.93960762023926
50000,55000,0.30000000000000004,0,0.8348,52.0941367149353
50000,56000,0.30000000000000004,0,0.83575,53.79623103141785
50000,57000,0.30000000000000004,0,0.8318,53.68417549133301
50000,58000,0.30000000000000004,0,0.83485,57.04755187034607
50000,59000,0.30000000000000004,0,0.83115,64.6128101348877
50000,60000,0.30000000000000004,0,0.8302,57.2022180557251
50000,61000,0.30000000000000004,0,0.83175,63.699634075164795
50000,62000,0.30000000000000004,0,0.82735,68.57742810249329
50000,63000,0.30000000000000004,0,0.8252,82.3631501197815
50000,64000,0.30000000000000004,0,0.82495,66.61098909378052
50000,65000,0.30000000000000004,0,0.82935,79.65616965293884
50000,66000,0.30000000000000004,0,0.82415,74.25239038467407
50000,67000,0.30000000000000004,0,0.8239,85.71871185302734
50000,68000,0.30000000000000004,0,0.8224,73.77489280700684
50000,69000,0.30000000000000004,0,0.8207,77.10789823532104
50000,70000,0.30000000000000004,0,0.81655,75.23036575317383
50000,71000,0.30000000000000004,0,0.8179,74.90537762641907
50000,72000,0.30000000000000004,0,0.81665,102.91848087310791
50000,73000,0.30000000000000004,0,0.8134,77.92378616333008
50000,74000,0.30000000000000004,0,0.81585,79.4898042678833
50000,75000,0.30000000000000004,0,0.81175,72.0328619480133
50000,76000,0.30000000000000004,0,0.81085,88.91588735580444
50000,77000,0.30000000000000004,0,0.8124,75.08334302902222
50000,78000,0.30000000000000004,0,0.80925,74.11601448059082
50000,79000,0.30000000000000004,0,0.80825,76.92066836357117
50000,80000,0.30000000000000004,0,0.8025,76.57820463180542
50000,50000,0.30000000000000004,1,0.8428,47.42680597305298
50000,51000,0.30000000000000004,1,0.8423,49.378679037094116
50000,52000,0.30000000000000004,1,0.84045,47.55509400367737
50000,53000,0.30000000000000004,1,0.8416,49.26413345336914
50000,54000,0.30000000000000004,1,0.8417,60.583414793014526
50000,55000,0.30000000000000004,1,0.84175,51.0663743019104
50000,56000,0.30000000000000004,1,0.83925,50.46567726135254
50000,57000,0.30000000000000004,1,0.84095,52.767475605010986
50000,58000,0.30000000000000004,1,0.83705,51.4734308719635
50000,59000,0.30000000000000004,1,0.8368,55.072131872177124
50000,60000,0.30000000000000004,1,0.83755,54.73874545097351
50000,61000,0.30000000000000004,1,0.8378,54.62878394126892
50000,62000,0.30000000000000004,1,0.8379,57.313889026641846
50000,63000,0.30000000000000004,1,0.8397,58.51858854293823
50000,64000,0.30000000000000004,1,0.83875,68.63595533370972
50000,65000,0.30000000000000004,1,0.8362,70.3697555065155
50000,66000,0.30000000000000004,1,0.8362,62.02879738807678
50000,67000,0.30000000000000004,1,0.8348,60.898056507110596
50000,68000,0.30000000000000004,1,0.83795,62.90670299530029
50000,69000,0.30000000000000004,1,0.8383,76.88404536247253
50000,70000,0.30000000000000004,1,0.8335,62.80249071121216
50000,71000,0.30000000000000004,1,0.8303,63.82811665534973
50000,72000,0.30000000000000004,1,0.8328,65.12646341323853
50000,73000,0.30000000000000004,1,0.83365,89.67175483703613
50000,74000,0.30000000000000004,1,0.82895,67.17299222946167
50000,75000,0.30000000000000004,1,0.831,70.24588704109192
50000,76000,0.30000000000000004,1,0.83045,95.78179860115051
50000,77000,0.30000000000000004,1,0.8317,71.53122353553772
50000,78000,0.30000000000000004,1,0.8304,77.03651022911072
50000,79000,0.30000000000000004,1,0.83055,76.23023724555969
50000,80000,0.30000000000000004,1,0.8253,94.35590410232544
50000,50000,0.30000000000000004,2,0.84345,48.222247838974
50000,51000,0.30000000000000004,2,0.8451,49.9743230342865
50000,52000,0.30000000000000004,2,0.8396,46.47785401344299
50000,53000,0.30000000000000004,2,0.84045,48.81108522415161
50000,54000,0.30000000000000004,2,0.83835,48.18129014968872
50000,55000,0.30000000000000004,2,0.84155,48.857335329055786
50000,56000,0.30000000000000004,2,0.8405,49.1600878238678
50000,57000,0.30000000000000004,2,0.8435,51.494802713394165
50000,58000,0.30000000000000004,2,0.8398,53.72743272781372
50000,59000,0.30000000000000004,2,0.83685,51.827014207839966
50000,60000,0.30000000000000004,2,0.8365,52.11097979545593
50000,61000,0.30000000000000004,2,0.84045,55.64629626274109
50000,62000,0.30000000000000004,2,0.83855,56.13166165351868
50000,63000,0.30000000000000004,2,0.8393,59.31887602806091
