initial_size,new_size,colapse_rate,cv,score,time
1000,3800,0.0,1,0.8300641025641026,7.019606590270996
1000,3900,0.0,1,0.8310589743589744,6.785161256790161
1000,4000,0.0,1,0.830325641025641,6.379995584487915
1000,4100,0.0,1,0.8323846153846154,6.835862159729004
1000,4200,0.0,1,0.8322923076923077,6.4733991622924805
1000,4300,0.0,1,0.8337128205128205,8.958943128585815
1000,4400,0.0,1,0.8324897435897436,8.808817625045776
1000,4500,0.0,1,0.8331435897435897,7.234958171844482
1000,4600,0.0,1,0.8347076923076923,7.601342439651489
1000,4700,0.0,1,0.833751282051282,7.668890953063965
1000,4800,0.0,1,0.8331153846153846,8.000187635421753
1000,4900,0.0,1,0.8351128205128205,7.7257301807403564
1000,5000,0.0,1,0.834648717948718,7.584949731826782
1000,5100,0.0,1,0.8352974358974359,7.935977458953857
1000,5200,0.0,1,0.8364230769230769,9.064170360565186
1000,5300,0.0,1,0.8363179487179487,7.962714672088623
1000,5400,0.0,1,0.835451282051282,10.854528903961182
1000,5500,0.0,1,0.8368102564102564,8.205129146575928
1000,5600,0.0,1,0.8370846153846154,8.063885927200317
1000,5700,0.0,1,0.8355743589743589,8.318374395370483
1000,5800,0.0,1,0.8356102564102564,9.757015943527222
1000,5900,0.0,1,0.8366589743589744,8.022116899490356
1000,6000,0.0,1,0.8360102564102564,7.756486654281616
1000,6100,0.0,1,0.8364410256410256,7.834133148193359
1000,6200,0.0,1,0.8361179487179488,8.2738037109375
1000,6300,0.0,1,0.835974358974359,8.108680009841919
1000,6400,0.0,1,0.8370179487179488,8.176688432693481
1000,6500,0.0,1,0.8383641025641025,8.634397506713867
1000,6600,0.0,1,0.838225641025641,10.528682708740234
1000,6700,0.0,1,0.8381205128205128,9.89860463142395
1000,6800,0.0,1,0.8374589743589743,9.597616195678711
1000,6900,0.0,1,0.8379923076923077,9.504602432250977
1000,7000,0.0,1,0.8379102564102564,10.124527215957642
1000,7100,0.0,1,0.8378538461538462,9.429543733596802
1000,7200,0.0,1,0.8392051282051282,9.804051637649536
1000,7300,0.0,1,0.8388384615384615,9.976320505142212
1000,7400,0.0,1,0.8402410256410257,9.90013074874878
1000,7500,0.0,1,0.8386384615384616,10.431614875793457
1000,7600,0.0,1,0.8401717948717948,10.442278385162354
1000,7700,0.0,1,0.8399051282051282,9.876661777496338
1000,7800,0.0,1,0.8396666666666667,10.435392141342163
1000,7900,0.0,1,0.8395,11.89426875114441
1000,8000,0.0,1,0.8401692307692308,10.34400987625122
1000,8100,0.0,1,0.8403615384615385,10.213539123535156
1000,8200,0.0,1,0.8402461538461539,10.348357200622559
1000,8300,0.0,1,0.8413076923076923,12.69504451751709
1000,8400,0.0,1,0.8401794871794872,9.919333934783936
1000,8500,0.0,1,0.8381820512820513,15.422982692718506
1000,8600,0.0,1,0.8395589743589743,17.238975524902344
1000,8700,0.0,1,0.8398846153846153,17.76045036315918
1000,8800,0.0,1,0.8397435897435898,16.202749252319336
1000,8900,0.0,1,0.8394435897435898,17.07180428504944
1000,9000,0.0,1,0.8399025641025641,17.484039306640625
1000,9100,0.0,1,0.8381641025641026,17.112919807434082
1000,9200,0.0,1,0.8392102564102564,16.844172716140747
1000,9300,0.0,1,0.8387846153846154,15.867459058761597
1000,9400,0.0,1,0.8410358974358975,17.9669349193573
1000,9500,0.0,1,0.8415282051282051,16.320078134536743
1000,9600,0.0,1,0.8397179487179487,20.983877897262573
1000,9700,0.0,1,0.8403384615384616,16.766749143600464
1000,9800,0.0,1,0.8384666666666667,17.229837656021118
1000,9900,0.0,1,0.8396128205128205,17.54153871536255
1000,10000,0.0,1,0.8402435897435897,14.942618131637573
1000,1000,0.0,2,0.7939307692307692,1.4567079544067383
1000,1100,0.0,2,0.798025641025641,2.6071219444274902
1000,1200,0.0,2,0.7997692307692308,3.3887016773223877
1000,1300,0.0,2,0.7984948717948718,3.316100835800171
1000,1400,0.0,2,0.7995461538461538,3.051548480987549
1000,1500,0.0,2,0.8030153846153846,2.879058837890625
1000,1600,0.0,2,0.8031051282051282,3.856090784072876
1000,1700,0.0,2,0.8043897435897436,3.7633562088012695
1000,1800,0.0,2,0.8046589743589744,3.42873215675354
1000,1900,0.0,2,0.8053358974358974,3.5549323558807373
1000,2000,0.0,2,0.8069564102564103,5.245795488357544
1000,2100,0.0,2,0.8057025641025641,4.123921871185303
1000,2200,0.0,2,0.8079589743589743,4.730854749679565
1000,2300,0.0,2,0.8096333333333333,4.298517465591431
1000,2400,0.0,2,0.8109846153846154,4.414070129394531
1000,2500,0.0,2,0.8107564102564102,4.895586252212524
1000,2600,0.0,2,0.8103,5.179638147354126
1000,2700,0.0,2,0.8149692307692308,5.1289496421813965
1000,2800,0.0,2,0.8156820512820513,5.01039457321167
1000,2900,0.0,2,0.816748717948718,5.974239826202393
1000,3000,0.0,2,0.8189820512820513,8.035972356796265
1000,3100,0.0,2,0.8181,5.716465711593628
1000,3200,0.0,2,0.8185461538461538,5.081185340881348
1000,3300,0.0,2,0.8198307692307693,5.199587106704712
1000,3400,0.0,2,0.8171179487179487,6.305057525634766
1000,3500,0.0,2,0.8187333333333333,6.382676601409912
1000,3600,0.0,2,0.8200179487179488,5.995415210723877
1000,3700,0.0,2,0.8179794871794872,7.618615627288818
1000,3800,0.0,2,0.821,9.081475496292114
1000,3900,0.0,2,0.8206820512820513,8.493700981140137
1000,4000,0.0,2,0.8228461538461539,7.1771509647369385
1000,4100,0.0,2,0.8212153846153846,7.1096179485321045
1000,4200,0.0,2,0.8233589743589743,6.915783643722534
1000,4300,0.0,2,0.8220692307692308,7.7408599853515625
1000,4400,0.0,2,0.8235692307692307,9.440500736236572
1000,4500,0.0,2,0.8259307692307692,9.618211507797241
1000,4600,0.0,2,0.8255179487179487,7.0427961349487305
1000,4700,0.0,2,0.8271692307692308,7.362096071243286
1000,4800,0.0,2,0.8273076923076923,7.154067277908325
1000,4900,0.0,2,0.8285051282051282,7.664369583129883
1000,5000,0.0,2,0.8275128205128205,7.751129865646362
1000,5100,0.0,2,0.8265948717948718,8.420743703842163
1000,5200,0.0,2,0.8262692307692308,8.617331981658936
1000,5300,0.0,2,0.8265897435897436,8.841865062713623
1000,5400,0.0,2,0.8274076923076923,7.72786021232605
1000,5500,0.0,2,0.8276384615384615,7.810752630233765
1000,5600,0.0,2,0.8269794871794872,9.69141173362732
1000,5700,0.0,2,0.827174358974359,8.262731790542603
1000,5800,0.0,2,0.8290153846153846,8.326066493988037
1000,5900,0.0,2,0.8276256410256411,9.987742185592651
1000,6000,0.0,2,0.828825641025641,8.278022527694702
1000,6100,0.0,2,0.8274358974358974,8.394813537597656
1000,6200,0.0,2,0.8275846153846154,8.570063352584839
1000,6300,0.0,2,0.8253692307692307,8.893858432769775
1000,6400,0.0,2,0.826851282051282,9.017922639846802
1000,6500,0.0,2,0.826851282051282,9.252891778945923
1000,6600,0.0,2,0.8272128205128205,9.30716586112976
1000,6700,0.0,2,0.8289717948717948,9.238977670669556
1000,6800,0.0,2,0.8265025641025641,9.727773427963257
1000,6900,0.0,2,0.8278153846153846,11.711343765258789
1000,7000,0.0,2,0.8282615384615385,10.883520603179932
1000,7100,0.0,2,0.8261,9.998931169509888
1000,7200,0.0,2,0.8267282051282051,16.045080423355103
1000,7300,0.0,2,0.8288666666666666,15.094352722167969
1000,7400,0.0,2,0.8281564102564103,12.715705394744873
1000,7500,0.0,2,0.8265692307692307,12.455926179885864
1000,7600,0.0,2,0.8295410256410256,12.509403228759766
1000,7700,0.0,2,0.8285666666666667,12.694555521011353
1000,7800,0.0,2,0.8292,11.863085269927979
1000,7900,0.0,2,0.8315025641025641,14.218924283981323
1000,8000,0.0,2,0.8300615384615384,14.878313064575195
1000,8100,0.0,2,0.8299871794871795,13.60156774520874
1000,8200,0.0,2,0.8332589743589743,15.263303279876709
1000,8300,0.0,2,0.8308,13.214902400970459
1000,8400,0.0,2,0.8318230769230769,13.068092823028564
1000,8500,0.0,2,0.8328307692307693,14.774276733398438
1000,8600,0.0,2,0.833176923076923,15.829027891159058
1000,8700,0.0,2,0.8327461538461538,18.53879737854004
1000,8800,0.0,2,0.8317923076923077,13.984628200531006
1000,8900,0.0,2,0.8306974358974359,15.240455389022827
1000,9000,0.0,2,0.8326256410256411,13.047784805297852
1000,9100,0.0,2,0.8316564102564102,14.474151611328125
1000,9200,0.0,2,0.8335435897435898,16.580795288085938
1000,9300,0.0,2,0.8310051282051282,13.19931435585022
1000,9400,0.0,2,0.831176923076923,11.914652824401855
1000,9500,0.0,2,0.8333384615384616,13.280091285705566
1000,9600,0.0,2,0.8310820512820513,15.714428663253784
1000,9700,0.0,2,0.8338717948717949,12.100127220153809
1000,9800,0.0,2,0.8322384615384616,12.7343270778656
1000,9900,0.0,2,0.8338358974358975,14.432389736175537
1000,10000,0.0,2,0.8332179487179487,14.453904867172241
1000,1000,0.0,3,0.7910205128205128,1.7367870807647705
1000,1100,0.0,3,0.7924923076923077,3.227057456970215
1000,1200,0.0,3,0.7979666666666667,2.61206316947937
1000,1300,0.0,3,0.8000666666666667,2.938819169998169
1000,1400,0.0,3,0.8007230769230769,2.890925645828247
1000,1500,0.0,3,0.8022666666666667,3.2090566158294678
1000,1600,0.0,3,0.8051717948717949,3.441042184829712
1000,1700,0.0,3,0.8050153846153846,4.073940992355347
1000,1800,0.0,3,0.8071641025641025,4.278850555419922
1000,1900,0.0,3,0.8089051282051282,3.761331081390381
1000,2000,0.0,3,0.8101769230769231,4.092573165893555
1000,2100,0.0,3,0.8108358974358975,4.297866106033325
1000,2200,0.0,3,0.8081487179487179,4.726273059844971
1000,2300,0.0,3,0.8061820512820513,4.758427619934082
1000,2400,0.0,3,0.8083179487179487,4.421463251113892
1000,2500,0.0,3,0.807023076923077,4.566727876663208
1000,2600,0.0,3,0.8107948717948718,4.927911043167114
1000,2700,0.0,3,0.8109820512820513,4.747711658477783
1000,2800,0.0,3,0.8120205128205128,4.9939024448394775
1000,2900,0.0,3,0.8102,5.456479549407959
1000,3000,0.0,3,0.8115,5.397075891494751
1000,3100,0.0,3,0.8121205128205128,6.252591133117676
1000,3200,0.0,3,0.8121358974358974,5.861561298370361
1000,3300,0.0,3,0.8134076923076923,5.996715545654297
1000,3400,0.0,3,0.816774358974359,5.8358681201934814
1000,3500,0.0,3,0.8176871794871795,6.087912082672119
1000,3600,0.0,3,0.817774358974359,6.244173526763916
1000,3700,0.0,3,0.820074358974359,6.4790754318237305
1000,3800,0.0,3,0.8215794871794871,8.666722536087036
1000,3900,0.0,3,0.8211538461538461,8.0694899559021
1000,4000,0.0,3,0.8249512820512821,6.603206157684326
1000,4100,0.0,3,0.8271102564102564,6.946408987045288
1000,4200,0.0,3,0.824325641025641,6.849701404571533
1000,4300,0.0,3,0.8263666666666667,7.921851396560669
1000,4400,0.0,3,0.8264641025641025,7.421323299407959
1000,4500,0.0,3,0.8277205128205128,6.649761915206909
1000,4600,0.0,3,0.8285641025641025,6.904472589492798
1000,4700,0.0,3,0.8291461538461539,7.012272119522095
1000,4800,0.0,3,0.8293666666666667,7.438270807266235
1000,4900,0.0,3,0.8305871794871795,7.690026760101318
1000,5000,0.0,3,0.8278051282051282,7.605953693389893
1000,5100,0.0,3,0.8294666666666667,9.081566572189331
1000,5200,0.0,3,0.8299461538461539,11.161788940429688
1000,5300,0.0,3,0.8322897435897436,10.804348468780518
1000,5400,0.0,3,0.8306230769230769,10.684947967529297
1000,5500,0.0,3,0.8299846153846154,12.140005111694336
1000,5600,0.0,3,0.8289538461538462,10.49714469909668
1000,5700,0.0,3,0.8298717948717949,8.475408792495728
1000,5800,0.0,3,0.8287435897435897,10.262747287750244
1000,5900,0.0,3,0.8314820512820513,10.339666604995728
1000,6000,0.0,3,0.8325589743589744,9.17228364944458
1000,6100,0.0,3,0.8325384615384616,8.962810039520264
1000,6200,0.0,3,0.8317051282051282,12.266830444335938
1000,6300,0.0,3,0.8305897435897436,9.087571859359741
1000,6400,0.0,3,0.8309538461538462,9.615055084228516
1000,6500,0.0,3,0.8315641025641025,10.021624565124512
1000,6600,0.0,3,0.8316666666666667,16.675559520721436
1000,6700,0.0,3,0.8324948717948718,11.829025983810425
1000,6800,0.0,3,0.8320666666666666,10.441885709762573
1000,6900,0.0,3,0.8331307692307692,12.668646574020386
1000,7000,0.0,3,0.8332076923076923,10.60710859298706
1000,7100,0.0,3,0.8328358974358975,10.907907247543335
1000,7200,0.0,3,0.832174358974359,10.18223261833191
1000,7300,0.0,3,0.8325564102564103,10.6832275390625
1000,7400,0.0,3,0.8339538461538462,10.17128324508667
1000,7500,0.0,3,0.8325128205128205,14.892721891403198
1000,7600,0.0,3,0.8324102564102565,15.315761804580688
1000,7700,0.0,3,0.832451282051282,13.46467113494873
1000,7800,0.0,3,0.8333512820512821,16.053765058517456
1000,7900,0.0,3,0.8335333333333333,21.40501070022583
1000,8000,0.0,3,0.8351205128205128,17.379521369934082
1000,8100,0.0,3,0.8349435897435897,17.41627335548401
1000,8200,0.0,3,0.8348307692307693,13.7964928150177
1000,8300,0.0,3,0.8361512820512821,17.677133560180664
1000,8400,0.0,3,0.8371487179487179,11.436689138412476
1000,8500,0.0,3,0.8345051282051282,12.240246295928955
1000,8600,0.0,3,0.8352025641025641,13.12111234664917
1000,8700,0.0,3,0.8346282051282051,14.008525609970093
1000,8800,0.0,3,0.8355948717948718,14.219812154769897
1000,8900,0.0,3,0.8368820512820513,14.446600914001465
1000,9000,0.0,3,0.837176923076923,15.29265308380127
1000,9100,0.0,3,0.8372,16.05683207511902
1000,9200,0.0,3,0.8380871794871795,17.23157238960266
1000,9300,0.0,3,0.836848717948718,16.05203127861023
1000,9400,0.0,3,0.8385230769230769,17.957566499710083
1000,9500,0.0,3,0.8379948717948718,13.97727632522583
1000,9600,0.0,3,0.8385,15.034027099609375
1000,9700,0.0,3,0.8395410256410256,13.279019355773926
1000,9800,0.0,3,0.8406641025641025,14.855990171432495
1000,9900,0.0,3,0.8390974358974359,15.68558120727539
1000,10000,0.0,3,0.8381538461538461,14.53304409980774
1000,1000,0.0,4,0.7824871794871795,1.5156962871551514
1000,1100,0.0,4,0.7922358974358974,2.3398430347442627
1000,1200,0.0,4,0.798574358974359,2.874829053878784
1000,1300,0.0,4,0.7991051282051282,3.455770254135132
1000,1400,0.0,4,0.8032076923076923,3.343290090560913
1000,1500,0.0,4,0.8016769230769231,3.2391817569732666
1000,1600,0.0,4,0.8057333333333333,4.127300977706909
1000,1700,0.0,4,0.8082,3.7309072017669678
1000,1800,0.0,4,0.8072564102564103,4.355302095413208
1000,1900,0.0,4,0.811497435897436,5.451657772064209
1000,2000,0.0,4,0.8120897435897436,3.4368016719818115
1000,2100,0.0,4,0.8138948717948717,3.938032865524292
1000,2200,0.0,4,0.8117615384615384,3.8967039585113525
1000,2300,0.0,4,0.8135666666666667,4.275317907333374
1000,2400,0.0,4,0.8150487179487179,3.958517551422119
1000,2500,0.0,4,0.8177461538461539,4.055091381072998
1000,2600,0.0,4,0.820551282051282,4.105252981185913
1000,2700,0.0,4,0.8188564102564102,5.628378391265869
1000,2800,0.0,4,0.8207589743589744,6.311844348907471
1000,2900,0.0,4,0.8231846153846154,5.600793123245239
1000,3000,0.0,4,0.8232487179487179,5.361322402954102
1000,3100,0.0,4,0.8242128205128205,5.7537548542022705
1000,3200,0.0,4,0.8241641025641026,5.355568170547485
1000,3300,0.0,4,0.8259307692307692,5.582643508911133
1000,3400,0.0,4,0.8259487179487179,6.0125298500061035
1000,3500,0.0,4,0.8259384615384615,5.845593214035034
1000,3600,0.0,4,0.8263948717948718,6.344421863555908
1000,3700,0.0,4,0.8282974358974359,9.342697858810425
1000,3800,0.0,4,0.8287025641025642,5.9417643547058105
1000,3900,0.0,4,0.8280948717948718,6.259907484054565
1000,4000,0.0,4,0.8281692307692308,8.880067110061646
1000,4100,0.0,4,0.8287025641025642,7.9736292362213135
1000,4200,0.0,4,0.8295333333333333,7.736340284347534
1000,4300,0.0,4,0.8303487179487179,6.948688268661499
1000,4400,0.0,4,0.8308333333333333,6.551069259643555
1000,4500,0.0,4,0.8311871794871795,7.174920320510864
1000,4600,0.0,4,0.8319871794871795,7.565197467803955
1000,4700,0.0,4,0.8302435897435897,13.062107563018799
1000,4800,0.0,4,0.8310435897435897,11.263437986373901
1000,4900,0.0,4,0.8315435897435898,8.339896202087402
1000,5000,0.0,4,0.8309358974358975,10.119575023651123
1000,5100,0.0,4,0.8320153846153846,11.740999460220337
1000,5200,0.0,4,0.8314179487179487,10.1637122631073
1000,5300,0.0,4,0.8313307692307692,11.550026655197144
1000,5400,0.0,4,0.8317538461538462,11.673968076705933
1000,5500,0.0,4,0.8329794871794872,10.712913990020752
1000,5600,0.0,4,0.8308205128205128,10.5483717918396
1000,5700,0.0,4,0.8329333333333333,14.55881381034851
1000,5800,0.0,4,0.8316923076923077,10.087630271911621
1000,5900,0.0,4,0.8340051282051282,8.765157461166382
1000,6000,0.0,4,0.8342282051282052,8.984207153320312
1000,6100,0.0,4,0.8335230769230769,11.888403415679932
1000,6200,0.0,4,0.8335153846153847,12.054014921188354
1000,6300,0.0,4,0.8331820512820513,11.539040803909302
1000,6400,0.0,4,0.8332102564102564,10.212162733078003
1000,6500,0.0,4,0.8345461538461538,12.37946605682373
1000,6600,0.0,4,0.8335025641025641,14.485361576080322
1000,6700,0.0,4,0.8327615384615384,16.48082184791565
1000,6800,0.0,4,0.8330435897435897,14.01393723487854
1000,6900,0.0,4,0.8348615384615384,12.36862564086914
1000,7000,0.0,4,0.8318538461538462,15.610102891921997
1000,7100,0.0,4,0.8325615384615385,14.57379674911499
1000,7200,0.0,4,0.8337666666666667,13.527302026748657
1000,7300,0.0,4,0.835548717948718,13.385863065719604
1000,7400,0.0,4,0.8348384615384615,13.8329918384552
1000,7500,0.0,4,0.8357615384615384,15.400687217712402
1000,7600,0.0,4,0.8349,14.785871505737305
1000,7700,0.0,4,0.8340948717948717,12.90437650680542
1000,7800,0.0,4,0.834176923076923,14.719937324523926
1000,7900,0.0,4,0.8347384615384615,15.27815866470337
1000,8000,0.0,4,0.8347820512820513,12.766016721725464
1000,8100,0.0,4,0.8355589743589743,11.981593370437622
1000,8200,0.0,4,0.8364051282051282,13.290358543395996
1000,8300,0.0,4,0.8357153846153846,10.7487211227417
1000,8400,0.0,4,0.8374974358974359,11.641548871994019
1000,8500,0.0,4,0.8364871794871794,12.381015062332153
1000,8600,0.0,4,0.8362923076923077,11.531753063201904
1000,8700,0.0,4,0.8351871794871795,12.216652870178223
1000,8800,0.0,4,0.8368153846153846,11.731495380401611
1000,8900,0.0,4,0.8351179487179488,11.41172981262207
1000,9000,0.0,4,0.8361512820512821,11.715476989746094
1000,9100,0.0,4,0.8354102564102565,12.186142921447754
1000,9200,0.0,4,0.8373871794871794,11.882965087890625
1000,9300,0.0,4,0.8358461538461538,11.706098318099976
1000,9400,0.0,4,0.8361717948717948,11.656102180480957
1000,9500,0.0,4,0.8375948717948718,11.983202695846558
1000,9600,0.0,4,0.8371461538461539,14.23386263847351
1000,9700,0.0,4,0.8387666666666667,13.785673379898071
1000,9800,0.0,4,0.8368025641025642,14.832411766052246
1000,9900,0.0,4,0.8368358974358975,12.436808824539185
1000,10000,0.0,4,0.837225641025641,13.026075601577759
1000,1000,0.0,5,0.7905538461538462,1.7073071002960205
1000,1100,0.0,5,0.7908871794871795,2.0830483436584473
1000,1200,0.0,5,0.7926025641025641,2.3861513137817383
1000,1300,0.0,5,0.795225641025641,2.4599931240081787
1000,1400,0.0,5,0.7993205128205129,2.499095916748047
1000,1500,0.0,5,0.7987512820512821,2.775865077972412
1000,1600,0.0,5,0.7984076923076923,3.271791458129883
1000,1700,0.0,5,0.7994564102564102,3.6547493934631348
1000,1800,0.0,5,0.8023846153846154,3.4836463928222656
1000,1900,0.0,5,0.8017,3.3559088706970215
1000,2000,0.0,5,0.8039128205128205,4.083661317825317
1000,2100,0.0,5,0.8005564102564102,3.804452896118164
1000,2200,0.0,5,0.8040487179487179,4.400370121002197
1000,2300,0.0,5,0.8055692307692308,4.259263038635254
1000,2400,0.0,5,0.8074256410256411,4.292255163192749
1000,2500,0.0,5,0.8090615384615385,4.731914043426514
1000,2600,0.0,5,0.812551282051282,5.229015350341797
1000,2700,0.0,5,0.8116153846153846,5.147710800170898
1000,2800,0.0,5,0.8119641025641026,5.284505367279053
1000,2900,0.0,5,0.8143102564102565,5.436015605926514
1000,3000,0.0,5,0.8135897435897436,5.103209972381592
1000,3100,0.0,5,0.8174743589743589,5.424363374710083
1000,3200,0.0,5,0.8180307692307692,5.948778867721558
1000,3300,0.0,5,0.8195461538461538,7.0997443199157715
1000,3400,0.0,5,0.8201538461538461,7.2578651905059814
1000,3500,0.0,5,0.8187076923076924,11.335479497909546
1000,3600,0.0,5,0.8196358974358975,7.709997177124023
1000,3700,0.0,5,0.8189153846153846,8.228307008743286
